cook_id,cook_date,season,weight_lbs,grade,fat_cap_inches,equipment,wood_type,regional_style,cook_temp_f,wrap_technique,experience_level,ambient_temp_f,humidity_percent,wind_speed_mph,cook_time_hours,stall_duration_hours,internal_temp_f,rest_time_hours,tenderness_score,moisture_score,bark_quality_score,overall_rating,total_cost_usd
BRISKET_1747,2024-12-19,Winter,15.3,Prime,0.26,Pellet Grill,Hickory,Carolina,239,Butcher Paper,Intermediate,44,52,4.5,24.0,2.1,191.0,0.7,6.7,7.6,7.0,7.1,285.54
BRISKET_1748,2023-09-18,Fall,10.8,Prime,0.54,Pellet Grill,Oak,Carolina,244,Foil,Intermediate,20,68,3.5,21.2,2.4,190.0,0.6,4.8,7.5,3.9,5.4,216.91
BRISKET_1749,2023-10-11,Fall,22.0,Select,0.28,Weber Smokey Mountain,Mesquite,Memphis,221,Butcher Paper,Intermediate,54,41,4.6,24.0,4.1,200.0,0.8,5.2,5.8,4.4,5.1,234.24
BRISKET_1750,2023-07-27,Summer,12.1,Choice,0.32,Kamado,Hickory,Texas,221,Butcher Paper,Intermediate,79,49,1.4,19.1,3.5,200.0,0.8,6.2,6.8,6.6,6.5,173.0
BRISKET_1751,2023-12-06,Winter,9.4,Select,0.4,Offset Smoker,Apple,Carolina,210,Butcher Paper,Beginner,-8,49,18.0,24.0,3.2,206.0,1.2,1.0,2.6,1.0,1.5,149.75
BRISKET_1752,2024-12-25,Winter,13.1,Choice,0.22,Pellet Grill,Mixed,Alabama,235,Foil,Intermediate,47,29,18.8,24.0,1.4,190.0,1.0,3.2,6.1,3.5,4.3,208.42
BRISKET_1753,2023-04-02,Spring,10.2,Select,0.3,Gas Smoker,Apple,Kansas City,236,Foil,Intermediate,80,49,6.4,14.2,4.6,203.0,1.2,5.2,6.2,4.0,5.1,132.98
BRISKET_1754,2023-05-03,Spring,9.9,Choice,0.33,Kamado,Mixed,Kansas City,244,Foil,Advanced,53,72,5.2,15.1,1.9,197.0,1.9,5.3,8.2,5.3,6.3,153.7
BRISKET_1755,2024-04-05,Spring,11.6,Choice,0.24,Pellet Grill,Mixed,Alabama,272,Butcher Paper,Intermediate,94,78,2.1,11.5,3.4,204.0,0.6,5.9,6.7,4.9,5.8,160.46
BRISKET_1756,2023-07-27,Summer,10.1,Prime,0.28,Pellet Grill,Oak,Kansas City,234,Foil,Intermediate,66,66,7.5,18.1,3.2,200.0,1.9,7.9,7.7,6.8,7.5,208.69
BRISKET_1757,2023-01-16,Winter,9.0,Choice,0.44,Kamado,Hickory,Memphis,243,No Wrap,Advanced,38,61,16.1,21.3,3.2,202.0,1.8,4.9,6.7,6.1,5.9,161.27
BRISKET_1758,2024-06-08,Summer,19.3,Prime,0.31,Gas Smoker,Mesquite,Texas,231,Butcher Paper,Intermediate,85,76,2.2,24.0,3.1,199.0,1.6,7.9,8.1,7.5,7.8,319.12
BRISKET_1759,2024-07-14,Summer,16.3,Select,0.38,Pellet Grill,Mesquite,Memphis,230,Foil,Intermediate,70,62,8.7,24.0,2.4,203.0,1.0,5.5,5.7,4.2,5.2,210.95
BRISKET_1760,2023-01-09,Winter,11.2,Prime,0.1,Offset Smoker,Mixed,Alabama,236,Foil,Beginner,45,54,3.1,23.8,4.1,190.0,1.3,4.5,8.0,4.9,5.8,219.05
BRISKET_1761,2023-01-18,Winter,11.2,Choice,0.36,Electric Smoker,Mesquite,Alabama,226,No Wrap,Beginner,38,66,31.2,24.0,4.7,201.0,0.8,2.1,4.3,2.2,2.9,197.25
BRISKET_1762,2023-12-10,Winter,11.7,Prime,0.36,Gas Smoker,Mixed,Carolina,237,Butcher Paper,Advanced,44,61,14.5,21.1,2.4,201.0,1.4,6.3,7.1,5.8,6.4,224.92
BRISKET_1763,2023-12-08,Winter,22.0,Prime,0.36,Pellet Grill,Pecan,Texas,235,Foil,Beginner,40,23,5.7,24.0,3.2,201.0,0.6,4.8,6.6,4.1,5.2,359.34
BRISKET_1764,2024-01-13,Winter,13.2,Prime,0.12,Kamado,Mesquite,Memphis,230,Butcher Paper,Advanced,27,51,27.6,24.0,2.2,197.0,1.8,4.3,7.3,4.8,5.5,239.52
BRISKET_1765,2023-03-18,Spring,12.5,Choice,0.34,Pellet Grill,Cherry,Memphis,222,No Wrap,Beginner,84,54,3.0,18.1,3.0,207.0,0.6,4.7,5.0,4.9,4.9,197.94
BRISKET_1766,2023-04-15,Spring,18.4,Choice,0.24,Kamado,Apple,Alabama,251,Butcher Paper,Intermediate,86,53,2.1,20.2,0.5,190.0,1.4,5.3,6.4,5.9,5.9,235.47
BRISKET_1767,2024-07-23,Summer,15.9,Select,0.11,Kettle Grill,Oak,Kansas City,245,Butcher Paper,Advanced,91,73,25.5,24.0,3.9,205.0,2.0,4.0,5.7,4.0,4.6,187.31
BRISKET_1768,2023-02-09,Winter,9.5,Prime,0.06,Kettle Grill,Oak,Memphis,237,Butcher Paper,Advanced,19,32,5.9,23.6,2.4,201.0,2.5,4.8,6.9,6.2,6.0,195.48
BRISKET_1769,2023-08-23,Summer,10.5,Select,0.14,Gas Smoker,Pecan,Texas,244,Butcher Paper,Advanced,62,20,12.0,17.2,3.2,210.0,1.3,5.1,6.2,6.1,5.8,143.28
BRISKET_1770,2023-05-06,Spring,12.6,Choice,0.27,Gas Smoker,Mixed,Alabama,255,No Wrap,Intermediate,48,54,3.1,19.5,1.3,203.0,1.2,6.3,6.2,5.9,6.1,185.63
BRISKET_1771,2023-09-15,Fall,13.4,Choice,0.19,Kamado,Mixed,Texas,231,Foil,Beginner,32,74,38.6,24.0,4.0,201.0,1.9,1.0,3.2,1.0,1.7,204.3
BRISKET_1772,2023-10-07,Fall,22.0,Prime,0.13,Pellet Grill,Mesquite,Carolina,236,Butcher Paper,Beginner,23,53,1.6,24.0,1.1,206.0,1.2,3.2,6.5,4.1,4.6,360.27
BRISKET_1773,2023-10-12,Fall,15.9,Choice,0.23,Pellet Grill,Hickory,Alabama,259,No Wrap,Intermediate,43,56,31.0,24.0,2.6,202.0,0.3,2.7,4.7,4.1,3.8,232.09
BRISKET_1774,2024-01-01,Winter,14.0,Select,0.14,Kettle Grill,Pecan,Texas,232,No Wrap,Advanced,42,70,7.9,24.0,3.3,191.0,1.9,2.9,5.8,3.7,4.1,172.21
BRISKET_1775,2023-03-01,Spring,13.1,Select,0.24,Gas Smoker,Hickory,Kansas City,258,No Wrap,Intermediate,90,37,12.5,17.7,3.0,195.0,1.4,2.5,5.1,3.8,3.8,160.23
BRISKET_1776,2023-01-12,Winter,12.5,Select,0.26,Gas Smoker,Cherry,Texas,226,Butcher Paper,Intermediate,24,60,11.3,24.0,4.0,196.0,1.2,2.7,5.1,2.1,3.3,179.29
BRISKET_1777,2024-04-20,Spring,10.3,Prime,0.13,Pellet Grill,Cherry,Texas,212,Butcher Paper,Intermediate,84,64,1.0,16.8,4.5,194.0,0.8,6.9,8.4,7.2,7.5,189.39
BRISKET_1778,2023-07-08,Summer,19.0,Prime,0.25,Pellet Grill,Hickory,Alabama,259,Butcher Paper,Beginner,97,20,11.9,16.7,1.3,207.0,1.1,5.2,6.8,4.8,5.6,294.55
BRISKET_1779,2023-04-25,Spring,8.4,Choice,0.25,Kettle Grill,Apple,Kansas City,251,Butcher Paper,Advanced,78,44,5.1,11.5,3.0,204.0,2.3,6.0,6.8,6.6,6.4,118.67
BRISKET_1780,2024-07-08,Summer,10.0,Choice,0.31,Electric Smoker,Hickory,Memphis,234,No Wrap,Beginner,86,35,3.7,10.7,2.9,190.0,0.4,3.8,5.0,5.7,4.8,143.3
BRISKET_1781,2023-05-21,Spring,11.0,Choice,0.38,Pellet Grill,Pecan,Carolina,224,No Wrap,Beginner,39,24,11.5,24.0,2.2,199.0,0.9,4.9,4.6,3.7,4.4,193.78
BRISKET_1782,2023-12-26,Winter,12.8,Choice,0.21,Pellet Grill,Cherry,Alabama,257,Butcher Paper,Beginner,39,46,11.9,24.0,2.6,190.0,0.8,3.7,5.3,3.5,4.2,206.45
BRISKET_1783,2024-09-08,Fall,10.1,Choice,0.18,Electric Smoker,Pecan,Alabama,251,No Wrap,Advanced,28,70,11.1,16.5,3.5,203.0,1.1,3.3,6.4,5.0,4.9,165.17
BRISKET_1784,2023-11-16,Fall,7.2,Choice,0.36,Pellet Grill,Mesquite,Carolina,205,Butcher Paper,Intermediate,73,64,7.4,9.6,3.4,208.0,1.0,6.0,7.5,5.9,6.5,112.41
BRISKET_1785,2024-05-06,Spring,13.0,Choice,0.16,Pellet Grill,Mixed,Kansas City,246,Butcher Paper,Intermediate,88,37,25.7,21.3,4.3,195.0,2.2,4.0,6.2,3.9,4.7,194.15
BRISKET_1786,2023-06-29,Summer,16.4,Choice,0.28,Kamado,Pecan,Texas,233,Butcher Paper,Beginner,94,41,0.5,24.0,2.6,200.0,1.8,5.2,6.9,4.4,5.5,226.3
BRISKET_1787,2024-10-30,Fall,14.0,Select,0.28,Kettle Grill,Cherry,Memphis,238,No Wrap,Intermediate,43,52,0.5,23.8,2.2,195.0,1.2,4.2,5.5,4.2,4.6,173.41
BRISKET_1788,2024-03-06,Spring,22.0,Choice,0.19,Pellet Grill,Cherry,Texas,232,Foil,Advanced,43,65,0.3,24.0,3.4,206.0,2.0,5.6,7.8,5.0,6.2,292.77
BRISKET_1789,2023-03-04,Spring,18.0,Select,0.28,Kamado,Cherry,Carolina,230,Butcher Paper,Intermediate,57,90,5.8,24.0,2.6,197.0,1.3,3.9,6.5,4.9,5.1,210.08
BRISKET_1790,2023-09-18,Fall,7.7,Select,0.18,Offset Smoker,Hickory,Alabama,248,Foil,Advanced,27,83,3.0,17.6,2.6,205.0,1.6,4.2,6.3,3.0,4.5,124.84
BRISKET_1791,2023-06-07,Summer,15.0,Choice,0.48,Gas Smoker,Mixed,Kansas City,262,Foil,Beginner,81,70,9.8,17.8,2.1,199.0,1.0,5.7,6.2,4.3,5.4,196.99
BRISKET_1792,2023-12-30,Winter,8.6,Prime,0.09,Pellet Grill,Mesquite,Carolina,231,No Wrap,Advanced,23,43,0.4,17.7,4.5,200.0,2.1,5.7,8.2,6.5,6.8,173.52
BRISKET_1793,2024-09-17,Fall,13.3,Prime,0.37,Pellet Grill,Cherry,Memphis,233,Foil,Beginner,35,44,11.2,24.0,3.5,196.0,1.6,3.5,6.8,3.7,4.7,264.08
BRISKET_1794,2024-11-03,Fall,15.2,Prime,0.36,Electric Smoker,Cherry,Texas,243,Butcher Paper,Intermediate,41,35,37.7,24.0,3.3,193.0,1.8,3.4,7.1,5.3,5.3,285.57
BRISKET_1795,2023-09-29,Fall,16.2,Select,0.26,Gas Smoker,Oak,Carolina,260,Butcher Paper,Beginner,54,39,11.8,24.0,3.0,190.0,1.3,1.3,5.7,3.3,3.4,198.16
BRISKET_1796,2023-10-17,Fall,14.9,Select,0.31,Gas Smoker,Cherry,Texas,258,Butcher Paper,Intermediate,49,51,15.2,24.0,2.1,,0.7,2.8,6.0,4.2,4.3,192.47
BRISKET_1797,2024-05-03,Spring,9.8,Prime,0.22,Offset Smoker,Oak,Carolina,238,No Wrap,Advanced,55,68,26.7,24.0,2.5,198.0,1.9,5.9,7.2,5.9,6.3,209.66
BRISKET_1798,2024-11-07,Fall,15.1,Prime,0.4,Kamado,Mesquite,Texas,255,Foil,Beginner,30,70,6.5,24.0,4.1,193.0,1.1,3.5,7.3,4.2,5.0,280.73
BRISKET_1799,2024-12-25,Winter,12.0,Select,0.4,Gas Smoker,Mesquite,Texas,246,Butcher Paper,Professional,19,22,4.0,20.0,1.9,203.0,1.5,3.9,6.7,3.2,4.6,171.22
BRISKET_1800,2024-06-03,Summer,12.1,Choice,0.12,Kettle Grill,Oak,Alabama,262,Foil,Intermediate,60,54,4.5,21.8,1.6,198.0,1.7,6.4,6.9,5.6,6.3,174.03
BRISKET_1801,2023-04-02,Spring,9.3,Select,0.14,Pellet Grill,Mesquite,Texas,234,Foil,Advanced,29,46,4.0,14.9,3.2,195.0,2.1,3.4,5.3,4.0,4.2,139.11
BRISKET_1802,2023-10-22,Fall,22.0,Prime,0.05,Gas Smoker,Pecan,Kansas City,221,Butcher Paper,Intermediate,39,31,5.9,24.0,1.5,196.0,1.1,5.5,7.2,6.6,6.4,351.61
BRISKET_1803,2023-09-07,Fall,16.1,Choice,0.12,Kamado,Hickory,Memphis,243,Foil,Intermediate,39,41,2.9,24.0,2.7,210.0,0.8,4.9,6.3,4.4,5.2,230.07
BRISKET_1804,2024-10-31,Fall,12.5,Select,0.08,Electric Smoker,Mesquite,Kansas City,254,Butcher Paper,Advanced,67,49,9.0,14.2,3.4,203.0,2.0,5.7,6.6,5.7,6.0,144.38
BRISKET_1805,2023-12-11,Winter,14.9,Prime,0.37,Pellet Grill,Oak,Kansas City,246,Foil,Beginner,23,40,4.5,24.0,3.1,198.0,0.7,3.9,6.1,4.3,4.8,277.25
BRISKET_1806,2023-05-25,Spring,14.1,Select,0.18,Electric Smoker,Hickory,Carolina,218,No Wrap,Beginner,76,58,1.1,17.7,2.4,193.0,0.7,3.4,5.3,4.2,4.3,169.91
BRISKET_1807,2023-07-03,Summer,7.7,Choice,0.37,Pellet Grill,Cherry,Memphis,237,Butcher Paper,Intermediate,87,20,0.6,7.4,3.0,208.0,1.5,5.7,7.0,6.0,6.2,98.97
BRISKET_1808,2023-05-12,Spring,12.7,Prime,0.24,Gas Smoker,Pecan,Kansas City,252,Foil,Beginner,39,20,2.7,24.0,3.5,193.0,1.3,4.4,7.0,4.2,5.2,238.28
BRISKET_1809,2024-07-08,Summer,9.6,Choice,0.2,Electric Smoker,Cherry,Memphis,224,No Wrap,Intermediate,76,69,9.6,14.8,3.6,207.0,1.0,5.8,6.6,6.9,6.5,150.82
BRISKET_1810,2023-06-06,Summer,10.3,Choice,0.29,Electric Smoker,Apple,Alabama,214,No Wrap,Intermediate,69,90,18.8,21.1,3.6,204.0,0.6,5.5,5.9,6.1,5.9,181.61
BRISKET_1811,2023-04-18,Spring,9.4,Select,0.36,Electric Smoker,Mixed,Memphis,236,No Wrap,Intermediate,38,75,29.8,21.3,5.0,203.0,1.6,2.2,3.7,2.4,2.8,166.02
BRISKET_1812,2023-12-23,Winter,13.1,Choice,0.16,Kettle Grill,Mixed,Carolina,255,No Wrap,Intermediate,26,26,0.9,23.0,4.7,193.0,0.3,4.0,5.0,5.3,4.8,187.63
BRISKET_1813,2023-04-18,Spring,18.5,Choice,0.09,Kamado,Mixed,Memphis,259,No Wrap,Intermediate,52,71,21.8,24.0,2.6,194.0,0.6,4.3,5.3,4.7,4.8,246.38
BRISKET_1814,2023-12-17,Winter,15.7,Select,0.31,Gas Smoker,Oak,Texas,235,No Wrap,Advanced,33,25,0.3,24.0,1.4,199.0,1.2,4.3,4.8,4.8,4.6,192.25
BRISKET_1815,2024-08-13,Summer,22.0,Prime,0.21,Offset Smoker,Cherry,Memphis,233,No Wrap,Advanced,40,72,1.8,24.0,2.4,195.0,1.6,5.7,7.5,6.6,6.6,338.31
BRISKET_1816,2024-09-26,Fall,13.4,Choice,0.25,Pellet Grill,Mesquite,Kansas City,250,No Wrap,Intermediate,70,51,22.8,24.0,1.9,195.0,0.6,4.7,7.0,6.6,6.1,217.58
BRISKET_1817,2023-01-22,Winter,12.3,Choice,0.24,Offset Smoker,Mesquite,Texas,233,No Wrap,Beginner,28,61,4.2,24.0,1.7,190.0,1.6,2.2,4.5,3.9,3.5,194.73
BRISKET_1818,2024-02-27,Winter,10.7,Choice,0.05,Offset Smoker,Pecan,Alabama,252,Butcher Paper,Professional,46,27,0.7,17.2,4.0,193.0,1.6,6.6,8.6,7.1,7.4,151.73
BRISKET_1819,2024-03-05,Spring,16.3,Choice,0.32,Kamado,Oak,Carolina,256,No Wrap,Intermediate,91,49,11.9,18.7,2.5,196.0,0.9,4.4,5.5,5.2,5.0,216.39
BRISKET_1820,2023-01-09,Winter,13.0,Choice,0.38,Kamado,Mixed,Carolina,200,Butcher Paper,Beginner,28,54,3.4,24.0,2.7,209.0,1.0,2.4,4.5,3.0,3.3,204.0
BRISKET_1821,2024-09-12,Fall,9.9,Choice,0.42,Offset Smoker,Mixed,Memphis,225,Butcher Paper,Intermediate,36,44,25.3,24.0,4.8,191.0,1.2,2.2,5.9,4.6,4.2,173.88
BRISKET_1822,2023-06-15,Summer,15.4,Prime,0.23,Kamado,Cherry,Carolina,213,No Wrap,Intermediate,70,78,7.7,24.0,2.2,208.0,0.6,7.1,7.5,6.3,7.0,276.19
BRISKET_1823,2024-08-31,Summer,10.8,Select,0.29,Pellet Grill,Oak,Memphis,256,No Wrap,Beginner,66,56,8.5,11.5,3.6,193.0,0.5,4.3,4.2,4.1,4.2,129.41
BRISKET_1824,2024-06-06,Summer,22.0,Choice,0.11,Electric Smoker,Cherry,Alabama,256,Butcher Paper,Intermediate,86,75,9.3,24.0,3.2,190.0,1.5,4.0,6.4,4.8,5.1,290.27
BRISKET_1825,2024-12-21,Winter,9.3,Choice,0.26,Offset Smoker,Apple,Alabama,266,Butcher Paper,Intermediate,28,60,14.2,16.9,4.0,210.0,1.4,3.4,5.8,4.6,4.6,138.36
BRISKET_1826,2023-11-29,Fall,13.5,Choice,0.39,Kamado,Pecan,Alabama,235,Foil,Intermediate,63,42,2.7,18.9,4.1,193.0,1.7,6.0,6.9,4.9,5.9,195.29
BRISKET_1827,2024-02-21,Winter,14.6,Choice,0.12,Pellet Grill,Mesquite,Texas,230,No Wrap,Beginner,11,28,6.7,24.0,4.6,196.0,1.8,3.1,4.1,2.5,3.2,220.88
BRISKET_1828,2023-02-07,Winter,18.9,Prime,0.42,Offset Smoker,Mesquite,Alabama,250,Foil,Professional,35,49,0.8,24.0,3.4,207.0,2.2,7.0,8.6,6.1,7.2,313.88
BRISKET_1829,2024-02-18,Winter,11.5,Choice,0.24,Pellet Grill,Mesquite,Carolina,244,No Wrap,Beginner,27,43,0.1,24.0,3.2,210.0,0.7,3.0,5.0,3.8,3.9,190.4
BRISKET_1830,2024-12-06,Winter,15.5,Select,0.29,Kamado,Mixed,Alabama,223,Foil,Intermediate,43,61,8.7,24.0,3.3,193.0,0.7,2.7,5.8,2.8,3.8,195.6
BRISKET_1831,2024-10-25,Fall,11.3,Choice,0.21,Offset Smoker,Mesquite,Texas,238,Butcher Paper,Advanced,53,45,9.3,24.0,4.0,191.0,2.5,5.2,7.6,5.8,6.2,176.03
BRISKET_1832,2024-02-04,Winter,13.7,Prime,0.43,Pellet Grill,Mixed,Texas,237,Foil,Beginner,32,37,3.6,24.0,4.2,209.0,1.2,4.5,6.5,3.6,4.9,263.71
BRISKET_1833,2024-02-23,Winter,11.1,Prime,0.24,Pellet Grill,Apple,Carolina,241,Foil,Intermediate,28,20,7.4,22.9,3.4,192.0,0.2,3.8,8.1,4.8,5.6,224.14
BRISKET_1834,2024-01-29,Winter,8.5,Choice,0.38,Gas Smoker,Hickory,Texas,234,Foil,Advanced,43,32,2.6,16.3,2.5,190.0,2.6,4.8,8.2,4.8,5.9,137.69
BRISKET_1835,2024-10-10,Fall,10.3,Select,0.29,Electric Smoker,Oak,Carolina,232,Butcher Paper,Intermediate,35,44,2.6,14.0,4.2,195.0,1.4,3.6,5.1,4.3,4.3,146.62
BRISKET_1836,2024-02-04,Winter,16.3,Prime,0.28,Pellet Grill,Hickory,Alabama,239,Butcher Paper,Intermediate,35,30,1.7,24.0,2.9,203.0,1.1,6.5,5.8,5.8,6.0,289.8
BRISKET_1837,2023-05-04,Spring,10.9,Prime,0.15,Kettle Grill,Mixed,Kansas City,255,No Wrap,Beginner,80,55,7.9,21.8,4.5,195.0,0.8,5.3,6.5,6.4,6.1,205.59
BRISKET_1838,2024-09-02,Fall,11.6,Choice,0.1,Pellet Grill,Pecan,Carolina,226,Foil,Beginner,61,28,2.4,20.1,2.9,206.0,0.8,5.3,6.0,3.9,5.0,181.02
BRISKET_1839,2023-04-18,Spring,15.4,Choice,0.2,Offset Smoker,Hickory,Texas,228,Butcher Paper,Advanced,51,20,6.4,24.0,4.5,190.0,2.4,5.1,6.6,6.3,6.0,216.73
BRISKET_1840,2023-09-07,Fall,22.0,Choice,0.31,Pellet Grill,Cherry,Alabama,261,No Wrap,Beginner,53,67,4.5,24.0,2.5,210.0,1.1,4.0,4.8,5.4,4.8,285.11
BRISKET_1841,2023-08-01,Summer,6.9,Prime,0.18,Kettle Grill,Mixed,Kansas City,248,Foil,Advanced,54,70,9.2,12.5,2.9,198.0,2.0,6.2,8.7,6.3,7.1,125.76
BRISKET_1842,2023-06-13,Summer,9.6,Select,0.13,Kamado,Mixed,Kansas City,251,Butcher Paper,Advanced,95,53,5.8,7.3,2.3,195.0,2.7,4.1,5.6,4.8,4.9,103.08
BRISKET_1843,2023-02-05,Winter,20.7,Select,0.26,Offset Smoker,Apple,Texas,242,Butcher Paper,Advanced,31,55,4.2,24.0,1.4,199.0,2.1,3.9,5.8,3.7,4.5,226.99
BRISKET_1844,2024-10-16,Fall,10.4,Choice,0.24,Pellet Grill,Oak,Memphis,202,Foil,Intermediate,40,43,5.5,24.0,2.1,190.0,0.6,4.6,6.9,3.3,4.9,175.77
BRISKET_1845,2024-01-08,Winter,14.0,Choice,0.43,Kettle Grill,Mixed,Memphis,247,No Wrap,Beginner,56,36,3.0,24.0,4.2,201.0,0.9,5.2,6.3,5.5,5.6,193.98
BRISKET_1846,2023-04-12,Spring,11.0,Choice,0.64,Kamado,Mesquite,Texas,217,Foil,Beginner,31,58,5.7,24.0,2.7,195.0,1.0,2.8,6.5,2.5,3.9,180.53
BRISKET_1847,2023-07-03,Summer,11.4,Choice,0.23,Offset Smoker,Oak,Alabama,261,Butcher Paper,Intermediate,69,56,1.1,16.7,2.7,199.0,0.6,7.3,7.9,7.0,7.4,154.88
BRISKET_1848,2023-03-13,Spring,13.8,Choice,0.14,Pellet Grill,Pecan,Memphis,230,Butcher Paper,Intermediate,56,80,6.3,23.2,3.3,203.0,0.8,6.1,6.5,6.9,6.5,210.49
BRISKET_1849,2024-01-30,Winter,10.0,Choice,0.22,Offset Smoker,Apple,Alabama,249,Butcher Paper,Advanced,25,59,1.6,23.7,2.2,195.0,2.3,4.8,6.7,5.8,5.8,159.43
BRISKET_1850,2024-12-20,Winter,6.5,Choice,0.28,Electric Smoker,Mixed,Memphis,244,No Wrap,Advanced,26,71,2.4,10.1,2.3,202.0,2.2,4.8,6.5,5.1,5.4,109.56
BRISKET_1851,2024-04-02,Spring,13.2,Select,0.27,Pellet Grill,Hickory,Alabama,242,No Wrap,Intermediate,48,90,2.3,14.8,2.7,203.0,0.9,4.3,4.6,4.7,4.6,
BRISKET_1852,2023-06-06,Summer,12.2,Select,0.25,Offset Smoker,Pecan,Alabama,262,Butcher Paper,Beginner,48,71,8.4,24.0,3.7,196.0,0.3,2.6,4.6,2.8,3.4,160.89
BRISKET_1853,2024-11-26,Fall,15.8,Choice,0.23,Gas Smoker,Pecan,Kansas City,237,Butcher Paper,Beginner,55,54,12.5,24.0,3.4,194.0,0.9,3.3,6.1,4.0,4.5,224.41
BRISKET_1854,2024-12-26,Winter,11.2,Choice,0.26,Gas Smoker,Cherry,Kansas City,237,Butcher Paper,Intermediate,25,52,0.0,24.0,2.2,210.0,0.7,4.5,6.5,4.1,5.0,188.31
BRISKET_1855,2024-07-01,Summer,7.7,Prime,0.32,Gas Smoker,Cherry,Alabama,268,No Wrap,Beginner,72,53,2.4,14.9,3.0,210.0,0.7,6.5,7.2,7.3,7.0,150.18
BRISKET_1856,2023-09-17,Fall,7.6,Select,0.37,Electric Smoker,Pecan,Kansas City,269,Butcher Paper,Beginner,47,53,7.6,12.3,2.1,207.0,1.0,2.2,5.1,4.4,3.9,102.24
BRISKET_1857,2023-08-15,Summer,19.6,Prime,0.15,Gas Smoker,Mixed,Kansas City,254,Foil,Advanced,70,80,2.1,24.0,2.5,193.0,1.7,8.7,8.8,6.9,8.1,332.81
BRISKET_1858,2024-02-06,Winter,15.9,Prime,0.3,Electric Smoker,Apple,Kansas City,232,Butcher Paper,Beginner,48,38,27.0,24.0,4.5,205.0,1.3,4.6,5.8,5.4,5.3,293.79
BRISKET_1859,2024-08-09,Summer,21.0,Choice,0.17,Gas Smoker,Mesquite,Carolina,234,No Wrap,Advanced,80,90,0.9,22.6,2.1,193.0,2.0,6.8,7.9,7.6,7.4,266.92
BRISKET_1860,2023-03-22,Spring,13.0,Choice,0.22,Weber Smokey Mountain,Oak,Kansas City,243,No Wrap,Intermediate,54,62,11.9,23.0,2.7,194.0,1.2,5.4,6.4,6.9,6.2,195.62
BRISKET_1861,2024-04-08,Spring,11.3,Choice,0.35,Gas Smoker,Oak,Alabama,236,No Wrap,Intermediate,48,87,11.0,24.0,3.4,206.0,1.5,4.7,5.5,5.3,5.2,186.91
BRISKET_1862,2024-01-30,Winter,12.8,Choice,0.28,Pellet Grill,Pecan,Memphis,239,Foil,Professional,36,26,4.7,19.5,1.8,199.0,1.6,5.6,7.6,5.7,6.3,196.24
BRISKET_1863,2023-03-31,Spring,17.4,Choice,0.24,Gas Smoker,Apple,Alabama,243,Butcher Paper,Beginner,56,56,5.0,24.0,4.5,190.0,0.8,3.9,5.8,5.0,4.9,228.15
BRISKET_1864,2023-02-07,Winter,16.9,Choice,0.17,Pellet Grill,Mixed,Kansas City,268,Butcher Paper,Beginner,48,31,4.5,24.0,3.4,204.0,1.2,4.9,5.5,4.6,5.0,242.49
BRISKET_1865,2023-03-20,Spring,8.1,Choice,0.14,Electric Smoker,Mesquite,Carolina,260,Foil,Beginner,77,63,1.4,10.2,2.9,203.0,1.8,5.3,6.5,5.1,5.6,120.52
BRISKET_1866,2023-03-24,Spring,20.5,Select,0.38,Kamado,Apple,Memphis,243,No Wrap,Intermediate,38,37,3.4,24.0,2.8,200.0,1.1,4.9,5.5,3.6,4.7,231.24
BRISKET_1867,2024-03-22,Spring,10.0,Select,0.29,Electric Smoker,Oak,Alabama,248,Foil,Intermediate,62,87,2.3,10.7,3.0,199.0,0.2,4.4,6.7,4.7,5.3,127.78
BRISKET_1868,2023-07-12,Summer,7.7,Choice,0.35,Weber Smokey Mountain,Pecan,Carolina,214,Butcher Paper,Intermediate,98,20,1.3,14.0,3.8,192.0,0.6,5.1,6.9,5.5,5.8,129.99
BRISKET_1869,2024-09-08,Fall,22.0,Select,0.25,Offset Smoker,Apple,Carolina,245,No Wrap,Advanced,48,25,1.9,24.0,3.1,210.0,1.4,4.2,5.7,5.0,5.0,226.37
BRISKET_1870,2023-08-26,Summer,12.2,Prime,0.19,Kamado,Mesquite,Carolina,225,Butcher Paper,Intermediate,39,86,0.0,24.0,0.5,204.0,1.0,5.4,8.4,6.6,6.8,228.75
BRISKET_1871,2023-02-02,Winter,12.3,Choice,0.24,Kamado,Oak,Carolina,234,Butcher Paper,Advanced,27,37,2.0,20.5,2.2,200.0,1.6,5.0,6.3,4.8,5.4,190.59
BRISKET_1872,2024-05-04,Spring,12.2,Select,0.28,Pellet Grill,Oak,Carolina,256,Foil,Beginner,52,61,2.6,11.4,1.9,201.0,1.8,3.2,4.7,3.1,3.6,132.58
BRISKET_1873,2024-04-24,Spring,9.9,Select,0.22,Kettle Grill,Pecan,Texas,240,Butcher Paper,Professional,76,76,21.1,18.8,3.8,196.0,1.8,5.2,7.2,4.8,5.7,122.04
BRISKET_1874,2024-06-28,Summer,17.2,Prime,0.51,Pellet Grill,Apple,Texas,254,No Wrap,Intermediate,52,38,23.0,24.0,2.2,210.0,0.6,4.5,7.2,5.6,5.8,302.22
BRISKET_1875,2023-05-23,Spring,9.6,Prime,0.38,Kettle Grill,Hickory,Carolina,232,Foil,Intermediate,74,90,16.3,24.0,1.6,206.0,1.7,6.8,7.4,5.3,6.5,200.4
